@HD	VN:1.6
@SQ	SN:chr1	LN:248956422
@SQ	SN:chr2	LN:242193529
@SQ	SN:chr3	LN:198295559
@SQ	SN:chr4	LN:190214555
@SQ	SN:chr5	LN:181538259
@SQ	SN:chr6	LN:170805979
@SQ	SN:chr7	LN:159345973
@SQ	SN:chr8	LN:145138636
@SQ	SN:chr9	LN:138394717
@SQ	SN:chr10	LN:133797422
@SQ	SN:chr11	LN:135086622
@SQ	SN:chr12	LN:133275309
@SQ	SN:chr13	LN:114364328
@SQ	SN:chr14	LN:107043718
@SQ	SN:chr15	LN:101991189
@SQ	SN:chr16	LN:90338345
@SQ	SN:chr17	LN:83257441
@SQ	SN:chr18	LN:80373285
@SQ	SN:chr19	LN:58617616
@SQ	SN:chr20	LN:64444167
@SQ	SN:chr21	LN:46709983
@SQ	SN:chr22	LN:50818468
@SQ	SN:chrX	LN:156040895
@SQ	SN:chrY	LN:57227415
Target	gc_bias	mappability	reptiming	Gene	on_target
chr9:27173202-27173382	0.497237569060773	NA	NA	TEK	TRUE
chr9:27180220-27180388	0.502958579881657	NA	NA	TEK	TRUE
chr9:27183439-27183630	0.4375	NA	NA	TEK	TRUE
chr9:27185465-27185649	0.448648648648649	NA	NA	TEK	TRUE
chr9:27190509-27190710	0.425742574257426	NA	NA	TEK	TRUE
chr9:27192469-27192643	0.502857142857143	NA	NA	TEK	TRUE
chr9:27197295-27197619	0.455384615384615	NA	NA	TEK	TRUE
chr9:27202800-27203139	0.414705882352941	NA	NA	TEK	TRUE
chr9:27204891-27205085	0.523076923076923	NA	NA	TEK	TRUE
chr9:27206562-27206812	0.442231075697211	NA	NA	TEK	TRUE
chr9:27209101-27209251	0.43046357615894	NA	NA	TEK	TRUE
chr9:27212687-27212917	0.588744588744589	NA	NA	TEK	TRUE
chr9:27213464-27213617	0.38961038961039	NA	NA	TEK	TRUE
chr9:27217668-27217778	0.477477477477477	NA	NA	TEK	TRUE
chr9:27218747-27218846	0.43	NA	NA	TEK	TRUE
chr9:27220029-27220165	0.554744525547445	NA	NA	TEK	TRUE
chr9:27228186-27228325	0.414285714285714	NA	NA	TEK	TRUE
chr9:27229138-27229252	0.426086956521739	NA	NA	TEK	TRUE
chr9:27229753-27429119	0.410449071310698	NA	NA	.	FALSE
chr9:27429120-27628486	0.398250462714491	NA	NA	.	FALSE
chr9:27628487-27827853	0.394503603906364	NA	NA	.	FALSE
chr9:27827854-28027220	0.373266388118395	NA	NA	.	FALSE
chr9:28027221-28226587	0.369183465668842	NA	NA	.	FALSE
chr9:28226588-28425954	0.362371907085927	NA	NA	.	FALSE
chr9:28426455-28426655	0.36318407960199	NA	NA	LINGO2	TRUE
chr9:28427156-28581799	0.35599182638835	NA	NA	.	FALSE
chr9:28582300-28582500	0.393034825870647	NA	NA	LINGO2	TRUE
chr9:28583001-28755139	0.351007035012403	NA	NA	.	FALSE
chr9:28755140-28927278	0.354300884750115	NA	NA	.	FALSE
chr9:28927279-29099417	0.348770470375685	NA	NA	.	FALSE
chr9:29099418-29271556	0.360743352755622	NA	NA	.	FALSE
chr9:29271557-29443695	0.353197125578747	NA	NA	.	FALSE
chr9:29443696-29615834	0.348886655551618	NA	NA	.	FALSE
chr9:29616335-29616535	0.368159203980099	NA	NA	.	TRUE
chr9:29617036-29799819	0.354659051120448	NA	NA	.	FALSE
chr9:29799820-29982604	0.346636759033838	NA	NA	.	FALSE
chr9:29982605-30165389	0.346669584484504	NA	NA	.	FALSE
chr9:30165390-30348174	0.349514456875564	NA	NA	.	FALSE
chr9:30348175-30530958	0.343055190826331	NA	NA	.	FALSE
chr9:30530959-30713743	0.340744590639276	NA	NA	.	FALSE
chr9:30713744-30896528	0.3462373827174	NA	NA	.	FALSE
chr9:30896529-31079313	0.355116667122576	NA	NA	.	FALSE
chr9:31079314-31262098	0.351609814809749	NA	NA	.	FALSE
chr9:31262599-31262799	0.313432835820896	NA	NA	.	TRUE
chr9:31263300-31454097	0.350270967200914	NA	NA	.	FALSE
chr9:31454098-31644895	0.357011079780711	NA	NA	.	FALSE
chr9:31644896-31835693	0.361817209824002	NA	NA	.	FALSE
chr9:31836194-31836394	0.378109452736318	NA	NA	.	TRUE
chr9:31836895-32035930	0.36855141783396	NA	NA	.	FALSE
chr9:32035931-32234966	0.374319218633815	NA	NA	.	FALSE
chr9:32234967-32434002	0.391637693683555	NA	NA	.	FALSE
chr9:32434003-32633039	0.403126051940092	NA	NA	.	FALSE
chr9:32633540-32633639	0.5	NA	NA	TAF1L	TRUE
chr9:32634140-32793600	0.413668545914048	NA	NA	.	FALSE
chr9:32793601-32953061	0.415800728704824	NA	NA	.	FALSE
chr9:32953062-33112522	0.427201635509623	NA	NA	.	FALSE
chr9:33113023-33113223	0.388059701492537	NA	NA	B4GALT1	TRUE
chr9:33113724-33239001	0.463537093504047	NA	NA	.	FALSE
chr9:33239002-33364279	0.435295901914143	NA	NA	.	FALSE
chr9:33364780-33364879	0.4	NA	NA	NFX1	TRUE
chr9:33365380-33516571	0.49209614265305	NA	NA	.	FALSE
chr9:33516572-33667763	0.412594581723901	NA	NA	.	FALSE
chr9:33667764-33818956	0.415726918574273	NA	NA	.	FALSE
chr9:33819457-33819657	0.278606965174129	NA	NA	UBE2R2	TRUE
chr9:33820158-33953943	0.429342382611036	NA	NA	.	FALSE
chr9:33953944-34087730	0.437404232100279	NA	NA	.	FALSE
chr9:34088231-34088330	0.34	NA	NA	DCAF12	TRUE
chr9:34088831-34250697	0.448788202660209	NA	NA	.	FALSE
chr9:34250698-34412565	0.4510650653619	NA	NA	.	FALSE
chr9:34412566-34574432	0.486220168409867	NA	NA	.	FALSE
chr9:34574433-34736300	0.507555539081227	NA	NA	.	FALSE
chr9:34736301-34898168	0.412082684656634	NA	NA	.	FALSE
chr9:34898669-34898869	0.492537313432836	NA	NA	.	TRUE
chr9:34899370-35059104	0.448211099633768	NA	NA	.	FALSE
chr9:35059605-35059704	0.46	NA	NA	VCP	TRUE
chr9:35074088-35074236	0.496644295302013	NA	NA	FANCG	TRUE
chr9:35074351-35074514	0.567073170731707	NA	NA	FANCG	TRUE
chr9:35074907-35075102	0.561224489795918	NA	NA	FANCG	TRUE
chr9:35075252-35075351	0.5	NA	NA	FANCG	TRUE
chr9:35075445-35075774	0.578787878787879	NA	NA	FANCG	TRUE
chr9:35075942-35076048	0.560747663551402	NA	NA	FANCG	TRUE
chr9:35076412-35076603	0.510416666666667	NA	NA	FANCG	TRUE
chr9:35076704-35076890	0.550802139037433	NA	NA	FANCG	TRUE
chr9:35076951-35077121	0.578947368421053	NA	NA	FANCG	TRUE
chr9:35077244-35077419	0.528409090909091	NA	NA	FANCG	TRUE
chr9:35078121-35078363	0.60082304526749	NA	NA	FANCG	TRUE
chr9:35078585-35078756	0.563953488372093	NA	NA	FANCG	TRUE
chr9:35079131-35079261	0.625954198473282	NA	NA	FANCG	TRUE
chr9:35079421-35079544	0.653225806451613	NA	NA	FANCG	TRUE
chr9:35080045-35268083	0.431612591005057	NA	NA	.	FALSE
chr9:35268084-35456122	0.418466381973952	NA	NA	.	FALSE
chr9:35456123-35644161	0.449316365222108	NA	NA	.	FALSE
chr9:35644162-35832200	0.496088577369588	NA	NA	.	FALSE
chr9:35832201-36020239	0.436914682592441	NA	NA	.	FALSE
chr9:36020240-36208278	0.434154616861396	NA	NA	.	FALSE
chr9:36208279-36396318	0.429084237396299	NA	NA	.	FALSE
chr9:36396819-36397019	0.36318407960199	NA	NA	RNF38	TRUE
chr9:36397520-36534663	0.437904684127632	NA	NA	.	FALSE
chr9:36534664-36671808	0.434510919100222	NA	NA	.	FALSE
chr9:36671809-36808953	0.456954318422108	NA	NA	.	FALSE
chr9:36809454-36809654	0.517412935323383	NA	NA	.	TRUE
chr9:36810155-36840008	0.490788504053058	NA	NA	.	FALSE
chr9:36840509-36840656	0.635135135135135	NA	NA	PAX5	TRUE
chr9:36846823-36846949	0.606299212598425	NA	NA	PAX5	TRUE
chr9:36847450-36881483	0.522653816771464	NA	NA	.	FALSE
chr9:36881984-36882125	0.640845070422535	NA	NA	PAX5	TRUE
chr9:36882626-36922834	0.469944539779651	NA	NA	.	FALSE
chr9:36923335-36923504	0.611764705882353	NA	NA	PAX5	TRUE
chr9:36924005-36966028	0.473610317913573	NA	NA	.	FALSE
chr9:36966529-36966744	0.597222222222222	NA	NA	PAX5	TRUE
chr9:36967245-37002127	0.496918269644239	NA	NA	.	FALSE
chr9:37002628-37002796	0.656804733727811	NA	NA	PAX5	TRUE
chr9:37006453-37006557	0.466666666666667	NA	NA	PAX5	TRUE
chr9:37014977-37015214	0.525210084033613	NA	NA	PAX5	TRUE
chr9:37020616-37020821	0.533980582524272	NA	NA	PAX5	TRUE
chr9:37033959-37034058	0.47	NA	NA	PAX5	TRUE
chr9:37034559-37222990	0.399051116583171	NA	NA	.	FALSE
chr9:37222991-37411422	0.393616795448756	NA	NA	.	FALSE
chr9:37411423-37599854	0.461487433132377	NA	NA	.	FALSE
chr9:37599855-37788286	0.440477201324616	NA	NA	.	FALSE
chr9:37788787-37788987	0.393034825870647	NA	NA	EXOSC3	TRUE
chr9:37789488-37962280	0.438484197855237	NA	NA	.	FALSE
chr9:37962281-38135073	0.485714120363672	NA	NA	.	FALSE
chr9:38135074-38307866	0.454242938081982	NA	NA	.	FALSE
chr9:38307867-38480659	0.460319573130856	NA	NA	.	FALSE
chr9:38480660-38653453	0.419534243087144	NA	NA	.	FALSE
chr9:38653954-38654154	0.422885572139304	NA	NA	.	TRUE
chr9:38654655-38854470	0.418084637866837	NA	NA	.	FALSE
chr9:38854471-39054287	0.408904147294775	NA	NA	.	FALSE
chr9:39054288-39254103	0.378117868438964	NA	NA	.	FALSE
chr9:39254104-39453920	0.39975077195634	NA	NA	.	FALSE
chr9:39453921-39653736	0.40398166313008	NA	NA	.	FALSE
chr9:39653737-39853553	0.394095597471687	NA	NA	.	FALSE
chr9:39853554-40053369	0.347179405052648	NA	NA	.	FALSE
chr9:40053370-40253186	0.395596971228674	NA	NA	.	FALSE
chr9:40253187-40453002	0.385129318973456	NA	NA	.	FALSE
chr9:40453003-40652819	0.410535539921384	NA	NA	.	FALSE
chr9:40652820-40852635	0.372237458461785	NA	NA	.	FALSE
chr9:40852636-41052452	0.391623335351847	NA	NA	.	FALSE
chr9:41052453-41252269	0.400719567850444	NA	NA	.	FALSE
chr9:41252270-41452085	0.381636105216799	NA	NA	.	FALSE
chr9:41452086-41651902	0.361705960954273	NA	NA	.	FALSE
chr9:41651903-41851718	0.447711894943348	NA	NA	.	FALSE
chr9:41851719-42051535	0.382870326348609	NA	NA	.	FALSE
chr9:42051536-42251351	0.39112483484806	NA	NA	.	FALSE
chr9:42251352-42451168	0.403634325407748	NA	NA	.	FALSE
chr9:42451169-42650984	0.400588541458141	NA	NA	.	FALSE
chr9:42650985-42850801	0.399585620843071	NA	NA	.	FALSE
chr9:42850802-43050617	0.388327261080194	NA	NA	.	FALSE
chr9:43050618-43250434	0.389139760060711	NA	NA	.	FALSE
chr9:43250435-43450250	0.372576043588314	NA	NA	.	FALSE
chr9:43450251-43650067	0.373181461036849	NA	NA	.	FALSE
chr9:43650068-43849884	0.37429748219621	NA	NA	.	FALSE
chr9:43849885-44049700	0.374309364615446	NA	NA	.	FALSE
chr9:44049701-44249517	0.373561809055286	NA	NA	.	FALSE
chr9:44249518-44449333	0.374354406053569	NA	NA	.	FALSE
chr9:44449334-44649150	0.37420739977079	NA	NA	.	FALSE
chr9:44649151-44848966	0.375510469632061	NA	NA	.	FALSE
chr9:44848967-45048783	0.375506341473185	NA	NA	.	FALSE
chr9:45048784-45248599	0.375810745886215	NA	NA	.	FALSE
chr9:45248600-45448416	0.374567729472467	NA	NA	.	FALSE
chr9:45448417-45648232	0.373955689886231	NA	NA	.	FALSE
chr9:60434657-60634473	0.382849501790105	NA	NA	.	FALSE
chr9:60634474-60834289	0.382984691832973	NA	NA	.	FALSE
chr9:60834290-61034106	0.40024646517058	NA	NA	.	FALSE
chr9:61034107-61233922	0.395936634864302	NA	NA	.	FALSE
chr9:61233923-61433739	0.385094845591772	NA	NA	.	FALSE
chr9:61433740-61633556	0.438007702730665	NA	NA	.	FALSE
chr9:61633557-61833372	0.404829924707641	NA	NA	.	FALSE
chr9:61833373-62033189	0.451613226101883	NA	NA	.	FALSE
chr9:62033190-62233005	0.412178568670688	NA	NA	.	FALSE
chr9:62233006-62432822	0.361249481112495	NA	NA	.	FALSE
chr9:62432823-62632638	0.401154061736798	NA	NA	.	FALSE
chr9:62632639-62832455	0.40240426653851	NA	NA	.	FALSE
chr9:62832456-63032271	0.389944999199017	NA	NA	.	FALSE
chr9:63032272-63232088	0.401299013429782	NA	NA	.	FALSE
chr9:63232089-63431904	0.402620614157572	NA	NA	.	FALSE
chr9:63431905-63631721	0.36714124565303	NA	NA	.	FALSE
chr9:63631722-63831538	0.395246650685377	NA	NA	.	FALSE
chr9:63832039-63832138	0.32	NA	NA	FRG1JP	TRUE
chr9:63832639-64027436	0.387470821420185	NA	NA	.	FALSE
chr9:64027437-64222235	0.378919013112992	NA	NA	.	FALSE
chr9:64222236-64417034	0.36585126433171	NA	NA	.	FALSE
chr9:64417035-64611833	0.383913675121536	NA	NA	.	FALSE
chr9:64611834-64806632	0.411306012864542	NA	NA	.	FALSE
chr9:64806633-65001431	0.37263697700165	NA	NA	.	FALSE
chr9:65001432-65196230	0.414979715817585	NA	NA	.	FALSE
chr9:65196231-65391029	0.398883970193164	NA	NA	.	FALSE
chr9:65391030-65585828	0.486850548514109	NA	NA	.	FALSE
chr9:65585829-65780627	0.387723672124808	NA	NA	.	FALSE
chr9:65780628-65975426	0.396521542718392	NA	NA	.	FALSE
chr9:65975427-66170225	0.396619079153384	NA	NA	.	FALSE
chr9:66170226-66365023	0.383299623199417	NA	NA	.	FALSE
chr9:66365024-66559822	0.338719465938401	NA	NA	.	FALSE
chr9:66559823-66754621	0.39461141673916	NA	NA	.	FALSE
chr9:66754622-66949420	0.398467137921653	NA	NA	.	FALSE
chr9:66949421-67144219	0.39517143311824	NA	NA	.	FALSE
chr9:67144220-67339018	0.382440361603499	NA	NA	.	FALSE
chr9:67339019-67533817	0.413754690732499	NA	NA	.	FALSE
chr9:67533818-67728616	0.450772334560239	NA	NA	.	FALSE
chr9:67728617-67923415	0.366512795931977	NA	NA	.	FALSE
chr9:68118215-68313013	0.379240977276906	NA	NA	.	FALSE
chr9:68313014-68507812	0.408436388277147	NA	NA	.	FALSE
chr9:68507813-68702611	0.411716692590824	NA	NA	.	FALSE
chr9:68703112-68703312	0.353233830845771	NA	NA	.	TRUE
chr9:68703813-68903227	0.400330968081639	NA	NA	.	FALSE
chr9:68903228-69102642	0.429416041922624	NA	NA	.	FALSE
chr9:69102643-69302058	0.431399687086292	NA	NA	.	FALSE
chr9:69302559-69302759	0.492537313432836	NA	NA	BANCR	TRUE
chr9:69303260-69489977	0.431779474930108	NA	NA	.	FALSE
chr9:69489978-69676695	0.405552758705642	NA	NA	.	FALSE
chr9:69676696-69863413	0.375186109534164	NA	NA	.	FALSE
chr9:69863414-70050131	0.402001949463897	NA	NA	.	FALSE
chr9:70050132-70236849	0.39939373815058	NA	NA	.	FALSE
chr9:70236850-70423567	0.391788686682591	NA	NA	.	FALSE
chr9:70423568-70610285	0.425759701796292	NA	NA	.	FALSE
chr9:70610786-70610986	0.442786069651741	NA	NA	TRPM3	TRUE
chr9:70611487-70788988	0.391231842717339	NA	NA	.	FALSE
chr9:70788989-70966490	0.379021081452603	NA	NA	.	FALSE
chr9:70966491-71143992	0.37446902006738	NA	NA	.	FALSE
chr9:71143993-71321494	0.369657806672601	NA	NA	.	FALSE
chr9:71321495-71498996	0.368339511667474	NA	NA	.	FALSE
chr9:71498997-71676499	0.388872300749846	NA	NA	.	FALSE
chr9:71677000-71677200	0.353233830845771	NA	NA	.	TRUE
chr9:71677701-71859857	0.403069879279962	NA	NA	.	FALSE
chr9:71859858-72042014	0.399759548082149	NA	NA	.	FALSE
chr9:72042015-72224172	0.410467835615235	NA	NA	.	FALSE
chr9:72224673-72224873	0.36318407960199	NA	NA	GDA	TRUE
chr9:72225374-72400275	0.407582531932168	NA	NA	.	FALSE
chr9:72400276-72575177	0.408205738070462	NA	NA	.	FALSE
chr9:72575178-72750080	0.386282682401102	NA	NA	.	FALSE
chr9:72750081-72924982	0.386576482830385	NA	NA	.	FALSE
chr9:72924983-73099885	0.360708507001023	NA	NA	.	FALSE
chr9:73100386-73100586	0.467661691542289	NA	NA	.	TRUE
chr9:73101087-73288168	0.358425717065244	NA	NA	.	FALSE
chr9:73288169-73475251	0.351480358985049	NA	NA	.	FALSE
chr9:73475252-73662334	0.346316875397551	NA	NA	.	FALSE
chr9:73662335-73849417	0.34965763858822	NA	NA	.	FALSE
chr9:73849418-74036500	0.349588150713854	NA	NA	.	FALSE
chr9:74036501-74223583	0.368259008033867	NA	NA	.	FALSE
chr9:74223584-74410666	0.357680815466932	NA	NA	.	FALSE
chr9:74410667-74597749	0.368520923868016	NA	NA	.	FALSE
chr9:74598250-74598450	0.417910447761194	NA	NA	RORB	TRUE
chr9:74598951-74760760	0.382281688399975	NA	NA	.	FALSE
chr9:74760761-74922571	0.406875923144904	NA	NA	.	FALSE
chr9:74922572-75084382	0.397457527609371	NA	NA	.	FALSE
chr9:75084883-75085083	0.318407960199005	NA	NA	NMRK1	TRUE
chr9:75085584-75261409	0.401334273656911	NA	NA	.	FALSE
chr9:75261410-75437236	0.393631239798211	NA	NA	.	FALSE
chr9:75437237-75613062	0.38794603755986	NA	NA	.	FALSE
chr9:75613063-75788889	0.385373122444221	NA	NA	.	FALSE
chr9:75788890-75964716	0.394660660763136	NA	NA	.	FALSE
chr9:75965217-75965417	0.427860696517413	NA	NA	PCSK5	TRUE
chr9:75965918-76143004	0.381744566230158	NA	NA	.	FALSE
chr9:76143005-76320092	0.41047388868811	NA	NA	.	FALSE
chr9:76320093-76497180	0.428092247921937	NA	NA	.	FALSE
chr9:76497181-76674267	0.412260640250272	NA	NA	.	FALSE
chr9:76674268-76851355	0.411721855800506	NA	NA	.	FALSE
chr9:76851356-77028443	0.426482878568847	NA	NA	.	FALSE
chr9:77028944-77029144	0.323383084577114	NA	NA	.	TRUE
chr9:77029645-77206871	0.400480739390725	NA	NA	.	FALSE
chr9:77206872-77384098	0.35393027021842	NA	NA	.	FALSE
chr9:77384599-77384698	0.36	NA	NA	VPS13A	TRUE
chr9:77385199-77531669	0.413549439820852	NA	NA	.	FALSE
chr9:77531670-77678140	0.415624935994156	NA	NA	.	FALSE
chr9:77678641-77678841	0.442786069651741	NA	NA	.	TRUE
chr9:77679342-77720802	0.408938520537372	NA	NA	.	FALSE
chr9:77721303-77721533	0.515151515151515	NA	NA	GNAQ	TRUE
chr9:77728494-77728687	0.38659793814433	NA	NA	GNAQ	TRUE
chr9:77729188-77793942	0.389560651687128	NA	NA	.	FALSE
chr9:77794443-77794612	0.417647058823529	NA	NA	GNAQ	TRUE
chr9:77797500-77797668	0.479289940828402	NA	NA	GNAQ	TRUE
chr9:77815596-77815790	0.379487179487179	NA	NA	GNAQ	TRUE
chr9:77816291-77921640	0.394703369719981	NA	NA	.	FALSE
chr9:77922141-77922365	0.462222222222222	NA	NA	GNAQ	TRUE
chr9:77922866-78030579	0.390979816922591	NA	NA	.	FALSE
chr9:78031080-78031255	0.664772727272727	NA	NA	GNAQ	TRUE
chr9:78031756-78205000	0.401108257092557	NA	NA	.	FALSE
chr9:78205001-78378245	0.419746601633525	NA	NA	.	FALSE
chr9:78378246-78551490	0.408450460330746	NA	NA	.	FALSE
chr9:78551991-78552191	0.353233830845771	NA	NA	.	TRUE
chr9:78552692-78704325	0.391304061094478	NA	NA	.	FALSE
chr9:78704326-78855959	0.377290053681892	NA	NA	.	FALSE
chr9:78855960-79007594	0.375170640023741	NA	NA	.	FALSE
chr9:79008095-79008295	0.338308457711443	NA	NA	.	TRUE
chr9:79008796-79196536	0.383091599597318	NA	NA	.	FALSE
chr9:79196537-79384277	0.390308989512147	NA	NA	.	FALSE
chr9:79384278-79572018	0.384034387800214	NA	NA	.	FALSE
chr9:79572019-79759760	0.394179245986513	NA	NA	.	FALSE
chr9:79759761-79947501	0.39737723779036	NA	NA	.	FALSE
chr9:79947502-80135242	0.376177819442743	NA	NA	.	FALSE
chr9:80135243-80322984	0.373017225767276	NA	NA	.	FALSE
chr9:80323485-80323685	0.36318407960199	NA	NA	.	TRUE
chr9:80324186-80507871	0.372276602462899	NA	NA	.	FALSE
chr9:80507872-80691558	0.363863528720051	NA	NA	.	FALSE
chr9:80691559-80875245	0.358114618889742	NA	NA	.	FALSE
chr9:80875246-81058932	0.364593030535639	NA	NA	.	FALSE
chr9:81059433-81059633	0.328358208955224	NA	NA	.	TRUE
chr9:81060134-81234647	0.379453797403074	NA	NA	.	FALSE
chr9:81234648-81409162	0.383279374265822	NA	NA	.	FALSE
chr9:81409163-81583677	0.397633441251468	NA	NA	.	FALSE
chr9:81584178-81584325	0.439189189189189	NA	NA	TLE1	TRUE
chr9:81584428-81584544	0.452991452991453	NA	NA	TLE1	TRUE
chr9:81585485-81585675	0.570680628272251	NA	NA	TLE1	TRUE
chr9:81587661-81587848	0.569148936170213	NA	NA	TLE1	TRUE
chr9:81590785-81591072	0.552083333333333	NA	NA	TLE1	TRUE
chr9:81593005-81593294	0.589655172413793	NA	NA	TLE1	TRUE
chr9:81610200-81610316	0.504273504273504	NA	NA	TLE1	TRUE
chr9:81611749-81611979	0.675324675324675	NA	NA	TLE1	TRUE
chr9:81613357-81613541	0.578378378378378	NA	NA	TLE1	TRUE
chr9:81615962-81616154	0.487046632124352	NA	NA	TLE1	TRUE
chr9:81616623-81616722	0.38	NA	NA	TLE1	TRUE
chr9:81620421-81620577	0.401273885350318	NA	NA	TLE1	TRUE
chr9:81633306-81633405	0.55	NA	NA	TLE1	TRUE
chr9:81634077-81634321	0.6	NA	NA	TLE1	TRUE
chr9:81652164-81652308	0.496551724137931	NA	NA	TLE1	TRUE
chr9:81653954-81654056	0.388349514563107	NA	NA	TLE1	TRUE
chr9:81654557-81685147	0.431630218037985	NA	NA	.	FALSE
chr9:81685648-81685747	0.3	NA	NA	TLE1	TRUE
chr9:81685813-81685916	0.403846153846154	NA	NA	TLE1	TRUE
chr9:81687314-81687454	0.645390070921986	NA	NA	TLE1	TRUE
chr9:81688179-81688278	0.75	NA	NA	TLE1	TRUE
chr9:81688779-81860414	0.433626978023259	NA	NA	.	FALSE
chr9:81860415-82032051	0.412766478090388	NA	NA	.	FALSE
chr9:82032052-82203687	0.391974877065418	NA	NA	.	FALSE
chr9:82203688-82375324	0.376946695642548	NA	NA	.	FALSE
chr9:82375325-82546960	0.382029411079261	NA	NA	.	FALSE
chr9:82546961-82718597	0.385913293753678	NA	NA	.	FALSE
chr9:82719098-82719298	0.398009950248756	NA	NA	.	TRUE
chr9:82719799-82899189	0.385515438344176	NA	NA	.	FALSE
chr9:82899190-83078581	0.397269666428826	NA	NA	.	FALSE
chr9:83078582-83257973	0.388077506243311	NA	NA	.	FALSE
chr9:83258474-83258674	0.388059701492537	NA	NA	FRMD3	TRUE
chr9:83259175-83436571	0.416743236920579	NA	NA	.	FALSE
chr9:83436572-83613968	0.413338444280343	NA	NA	.	FALSE
chr9:83613969-83791365	0.395525290732087	NA	NA	.	FALSE
chr9:83791366-83968763	0.403961713209845	NA	NA	.	FALSE
chr9:83969264-83969363	0.35	NA	NA	HNRNPK	TRUE
chr9:83969864-84051582	0.400188450666308	NA	NA	.	FALSE
chr9:84052083-84052283	0.477611940298507	NA	NA	.	TRUE
chr9:84052784-84207144	0.40378722604803	NA	NA	.	FALSE
chr9:84207145-84361505	0.423286970154378	NA	NA	.	FALSE
chr9:84361506-84515866	0.428625106082495	NA	NA	.	FALSE
chr9:84515867-84670228	0.402307562742126	NA	NA	.	FALSE
chr9:84670729-84670980	0.591269841269841	NA	NA	NTRK2	TRUE
chr9:84671481-84701638	0.40267922276013	NA	NA	.	FALSE
chr9:84702139-84702253	0.426086956521739	NA	NA	NTRK2	TRUE
chr9:84702328-84702439	0.348214285714286	NA	NA	NTRK2	TRUE
chr9:84707824-84707932	0.36697247706422	NA	NA	NTRK2	TRUE
chr9:84710617-84710811	0.420512820512821	NA	NA	NTRK2	TRUE
chr9:84723553-84723729	0.446327683615819	NA	NA	NTRK2	TRUE
chr9:84724204-84724376	0.421965317919075	NA	NA	NTRK2	TRUE
chr9:84727634-84727979	0.447976878612717	NA	NA	NTRK2	TRUE
chr9:84741872-84742229	0.343575418994413	NA	NA	NTRK2	TRUE
chr9:84742230-84742587	0.494413407821229	NA	NA	NTRK2	TRUE
chr9:84742588-84742945	0.446927374301676	NA	NA	NTRK2	TRUE
chr9:84742946-84743303	0.421787709497207	NA	NA	NTRK2	TRUE
chr9:84743304-84743661	0.284916201117318	NA	NA	NTRK2	TRUE
chr9:84743662-84744019	0.301675977653631	NA	NA	NTRK2	TRUE
chr9:84744020-84744377	0.343575418994413	NA	NA	NTRK2	TRUE
chr9:84744378-84744735	0.435754189944134	NA	NA	NTRK2	TRUE
chr9:84744736-84745093	0.483240223463687	NA	NA	NTRK2	TRUE
chr9:84751966-84752105	0.457142857142857	NA	NA	NTRK2	TRUE
chr9:84752606-84810010	0.398832854280986	NA	NA	.	FALSE
chr9:84810511-84810610	0.35	NA	NA	NTRK2	TRUE
chr9:84811111-84860513	0.412727971985507	NA	NA	.	FALSE
chr9:84861014-84861113	0.33	NA	NA	NTRK2	TRUE
chr9:84867223-84867451	0.471615720524017	NA	NA	NTRK2	TRUE
chr9:84871753-84871852	0.48	NA	NA	NTRK2	TRUE
chr9:84872353-84933641	0.40739773858278	NA	NA	.	FALSE
chr9:84934142-84934312	0.43859649122807	NA	NA	NTRK2	TRUE
chr9:84948442-84948654	0.563380281690141	NA	NA	NTRK2	TRUE
chr9:84955263-84955537	0.607272727272727	NA	NA	NTRK2	TRUE
chr9:84956038-85019685	0.417845022624434	NA	NA	.	FALSE
chr9:85020186-85020384	0.552763819095477	NA	NA	NTRK2	TRUE
chr9:85021232-85021457	0.575221238938053	NA	NA	NTRK2	TRUE
chr9:85021958-85081638	0.413498433337243	NA	NA	.	FALSE
chr9:85082139-85082339	0.398009950248756	NA	NA	NTRK2	TRUE
chr9:85082840-85277503	0.402668187235442	NA	NA	.	FALSE
chr9:85277504-85472168	0.414671358487658	NA	NA	.	FALSE
chr9:85472169-85666833	0.389171140163871	NA	NA	.	FALSE
chr9:85666834-85861498	0.385061515937636	NA	NA	.	FALSE
chr9:85861499-86056163	0.404592505072817	NA	NA	.	FALSE
chr9:86056164-86250828	0.433719466776257	NA	NA	.	FALSE
chr9:86250829-86445493	0.399666093031618	NA	NA	.	FALSE
chr9:86445994-86446194	0.422885572139304	NA	NA	.	TRUE
chr9:86446695-86623306	0.411115892464838	NA	NA	.	FALSE
chr9:86623307-86799919	0.415082694931857	NA	NA	.	FALSE
chr9:86799920-86976532	0.413106622955275	NA	NA	.	FALSE
chr9:86976533-87153145	0.398883434401771	NA	NA	.	FALSE
chr9:87153646-87153846	0.323383084577114	NA	NA	LINC02872	TRUE
chr9:87154347-87318503	0.407688980670943	NA	NA	.	FALSE
chr9:87318504-87482661	0.422940094299394	NA	NA	.	FALSE
chr9:87482662-87646818	0.443557082549023	NA	NA	.	FALSE
chr9:87646819-87810976	0.446557584765896	NA	NA	.	FALSE
chr9:87810977-87975134	0.460483193021357	NA	NA	.	FALSE
chr9:87975635-87975835	0.353233830845771	NA	NA	.	TRUE
chr9:87976336-88145671	0.446685878962536	NA	NA	.	FALSE
chr9:88145672-88315007	0.436398639391506	NA	NA	.	FALSE
