#Chr	Start	End	Gene	CDS_mutation_syntax	AA_mutation_syntax	Report	comment	Exon	Accession_number
NC_000013.10	32914608	32914608	BRCA2	c.T6116	p.L2039	region_all	-	exon11	NM_000059
NC_000013.10	32914609	32914609	BRCA2	c.A6117	p.L2039	region_all	-	exon11	NM_000059
NC_000013.10	32914610	32914610	BRCA2	c.A6118	p.I2040	region_all	-	exon11	NM_000059
NC_000013.10	32914611	32914611	BRCA2	c.T6119	p.I2040	region_all	-	exon11	NM_000059
NC_000013.10	32914612	32914612	BRCA2	c.A6120	p.I2040	region_all	-	exon11	NM_000059
NC_000013.10	32914613	32914613	BRCA2	c.T6121	p.S2041	region_all	-	exon11	NM_000059
NC_000013.10	32914614	32914614	BRCA2	c.C6122	p.S2041	region_all	-	exon11	NM_000059
NC_000013.10	32914615	32914615	BRCA2	c.C6123	p.S2041	region_all	-	exon11	NM_000059
NC_000013.10	32914616	32914616	BRCA2	c.C6124	p.Q2042	region_all	-	exon11	NM_000059
NC_000013.10	32914617	32914617	BRCA2	c.A6125	p.Q2042	region_all	-	exon11	NM_000059
NC_000013.10	32914618	32914618	BRCA2	c.A6126	p.Q2042	region_all	-	exon11	NM_000059
NC_000013.10	32914619	32914619	BRCA2	c.A6127	p.K2043	region_all	-	exon11	NM_000059
NC_000013.10	32914620	32914620	BRCA2	c.A6128	p.K2043	region_all	-	exon11	NM_000059
NC_000013.10	32914621	32914621	BRCA2	c.A6129	p.K2043	region_all	-	exon11	NM_000059
NC_000013.10	32914622	32914622	BRCA2	c.G6130	p.G2044	region_all	-	exon11	NM_000059
NC_000013.10	32914623	32914623	BRCA2	c.G6131	p.G2044	region_all	-	exon11	NM_000059
NC_000013.10	32914624	32914624	BRCA2	c.C6132	p.G2044	region_all	-	exon11	NM_000059
NC_000013.10	32914625	32914625	BRCA2	c.T6133	p.F2045	region_all	-	exon11	NM_000059
NC_000013.10	32914626	32914626	BRCA2	c.T6134	p.F2045	region_all	-	exon11	NM_000059
NC_000013.10	32914627	32914627	BRCA2	c.T6135	p.F2045	region_all	-	exon11	NM_000059
NC_000013.10	32914628	32914628	BRCA2	c.T6136	p.S2046	region_all	-	exon11	NM_000059
NC_000013.10	32914629	32914629	BRCA2	c.C6137	p.S2046	region_all	-	exon11	NM_000059
NC_000013.10	32914630	32914630	BRCA2	c.A6138	p.S2046	region_all	-	exon11	NM_000059
NC_000013.10	32914631	32914631	BRCA2	c.T6139	p.Y2047	region_all	-	exon11	NM_000059
NC_000013.10	32914632	32914632	BRCA2	c.A6140	p.Y2047	region_all	-	exon11	NM_000059
NC_000013.10	32914633	32914633	BRCA2	c.T6141	p.Y2047	region_all	-	exon11	NM_000059
NC_000013.10	32914634	32914634	BRCA2	c.A6142	p.N2048	region_all	-	exon11	NM_000059
NC_000013.10	32914635	32914635	BRCA2	c.A6143	p.N2048	region_all	-	exon11	NM_000059
NC_000013.10	32914636	32914636	BRCA2	c.T6144	p.N2048	region_all	-	exon11	NM_000059
NC_000013.10	32914637	32914637	BRCA2	c.G6145	p.V2049	region_all	-	exon11	NM_000059
NC_000013.10	32914638	32914638	BRCA2	c.T6146	p.V2049	region_all	-	exon11	NM_000059
NC_000013.10	32914639	32914639	BRCA2	c.G6147	p.V2049	region_all	-	exon11	NM_000059
NC_000013.10	32914640	32914640	BRCA2	c.G6148	p.V2050	region_all	-	exon11	NM_000059
NC_000013.10	32914641	32914641	BRCA2	c.T6149	p.V2050	region_all	-	exon11	NM_000059
NC_000013.10	32914642	32914642	BRCA2	c.A6150	p.V2050	region_all	-	exon11	NM_000059
NC_000013.10	32914643	32914643	BRCA2	c.A6151	p.N2051	region_all	-	exon11	NM_000059
NC_000013.10	32914644	32914644	BRCA2	c.A6152	p.N2051	region_all	-	exon11	NM_000059
NC_000013.10	32914645	32914645	BRCA2	c.T6153	p.N2051	region_all	-	exon11	NM_000059
NC_000013.10	32914646	32914646	BRCA2	c.T6154	p.S2052	region_all	-	exon11	NM_000059
NC_000013.10	32914647	32914647	BRCA2	c.C6155	p.S2052	region_all	-	exon11	NM_000059
NC_000013.10	32914648	32914648	BRCA2	c.A6156	p.S2052	region_all	-	exon11	NM_000059
NC_000013.10	32914649	32914649	BRCA2	c.T6157	p.S2053	region_all	-	exon11	NM_000059
NC_000013.10	32914650	32914650	BRCA2	c.C6158	p.S2053	region_all	-	exon11	NM_000059
NC_000013.10	32914651	32914651	BRCA2	c.T6159	p.S2053	region_all	-	exon11	NM_000059
NC_000013.10	32914652	32914652	BRCA2	c.G6160	p.A2054	region_all	-	exon11	NM_000059
NC_000013.10	32914653	32914653	BRCA2	c.C6161	p.A2054	region_all	-	exon11	NM_000059
NC_000013.10	32914654	32914654	BRCA2	c.T6162	p.A2054	region_all	-	exon11	NM_000059
NC_000013.10	32914655	32914655	BRCA2	c.T6163	p.F2055	region_all	-	exon11	NM_000059
NC_000013.10	32914656	32914656	BRCA2	c.T6164	p.F2055	region_all	-	exon11	NM_000059
NC_000013.10	32914657	32914657	BRCA2	c.C6165	p.F2055	region_all	-	exon11	NM_000059
NC_000013.10	32914658	32914658	BRCA2	c.T6166	p.S2056	region_all	-	exon11	NM_000059
NC_000013.10	32914659	32914659	BRCA2	c.C6167	p.S2056	region_all	-	exon11	NM_000059
NC_000013.10	32914660	32914660	BRCA2	c.T6168	p.S2056	region_all	-	exon11	NM_000059
NC_000013.10	32914661	32914661	BRCA2	c.G6169	p.G2057	region_all	-	exon11	NM_000059
NC_000013.10	32914662	32914662	BRCA2	c.G6170	p.G2057	region_all	-	exon11	NM_000059
NC_000013.10	32914663	32914663	BRCA2	c.A6171	p.G2057	region_all	-	exon11	NM_000059
NC_000013.10	32914664	32914664	BRCA2	c.T6172	p.F2058	region_all	-	exon11	NM_000059
NC_000013.10	32914665	32914665	BRCA2	c.T6173	p.F2058	region_all	-	exon11	NM_000059
NC_000013.10	32914666	32914666	BRCA2	c.T6174	p.F2058	region_all	-	exon11	NM_000059
NC_000013.10	32914667	32914667	BRCA2	c.A6175	p.S2059	region_all	-	exon11	NM_000059
NC_000013.10	32914668	32914668	BRCA2	c.G6176	p.S2059	region_all	-	exon11	NM_000059
NC_000013.10	32914669	32914669	BRCA2	c.T6177	p.S2059	region_all	-	exon11	NM_000059
NC_000013.10	32914670	32914670	BRCA2	c.A6178	p.T2060	region_all	-	exon11	NM_000059
NC_000013.10	32914671	32914671	BRCA2	c.C6179	p.T2060	region_all	-	exon11	NM_000059
NC_000013.10	32914672	32914672	BRCA2	c.A6180	p.T2060	region_all	-	exon11	NM_000059
NC_000013.10	32914673	32914673	BRCA2	c.G6181	p.A2061	region_all	-	exon11	NM_000059
NC_000013.10	32914674	32914674	BRCA2	c.C6182	p.A2061	region_all	-	exon11	NM_000059
NC_000013.10	32914675	32914675	BRCA2	c.A6183	p.A2061	region_all	-	exon11	NM_000059
NC_000013.10	32914676	32914676	BRCA2	c.A6184	p.S2062	region_all	-	exon11	NM_000059
NC_000013.10	32914677	32914677	BRCA2	c.G6185	p.S2062	region_all	-	exon11	NM_000059
NC_000013.10	32914678	32914678	BRCA2	c.T6186	p.S2062	region_all	-	exon11	NM_000059
NC_000013.10	32914679	32914679	BRCA2	c.G6187	p.G2063	region_all	-	exon11	NM_000059
NC_000013.10	32914680	32914680	BRCA2	c.G6188	p.G2063	region_all	-	exon11	NM_000059
NC_000013.10	32914681	32914681	BRCA2	c.A6189	p.G2063	region_all	-	exon11	NM_000059
NC_000013.10	32914682	32914682	BRCA2	c.A6190	p.K2064	region_all	-	exon11	NM_000059
NC_000013.10	32914683	32914683	BRCA2	c.A6191	p.K2064	region_all	-	exon11	NM_000059
NC_000013.10	32914684	32914684	BRCA2	c.G6192	p.K2064	region_all	-	exon11	NM_000059
NC_000013.10	32914685	32914685	BRCA2	c.C6193	p.Q2065	region_all	-	exon11	NM_000059
NC_000013.10	32914686	32914686	BRCA2	c.A6194	p.Q2065	region_all	-	exon11	NM_000059
NC_000013.10	32914687	32914687	BRCA2	c.A6195	p.Q2065	region_all	-	exon11	NM_000059
NC_000013.10	32914688	32914688	BRCA2	c.G6196	p.V2066	region_all	-	exon11	NM_000059
NC_000013.10	32914689	32914689	BRCA2	c.T6197	p.V2066	region_all	-	exon11	NM_000059
NC_000013.10	32914690	32914690	BRCA2	c.T6198	p.V2066	region_all	-	exon11	NM_000059
NC_000013.10	32914691	32914691	BRCA2	c.T6199	p.S2067	region_all	-	exon11	NM_000059
NC_000013.10	32914692	32914692	BRCA2	c.C6200	p.S2067	region_all	-	exon11	NM_000059
NC_000013.10	32914693	32914693	BRCA2	c.C6201	p.S2067	region_all	-	exon11	NM_000059
NC_000013.10	32914694	32914694	BRCA2	c.A6202	p.I2068	region_all	-	exon11	NM_000059
NC_000013.10	32914695	32914695	BRCA2	c.T6203	p.I2068	region_all	-	exon11	NM_000059
NC_000013.10	32914696	32914696	BRCA2	c.T6204	p.I2068	region_all	-	exon11	NM_000059
NC_000013.10	32914697	32914697	BRCA2	c.T6205	p.L2069	region_all	-	exon11	NM_000059
NC_000013.10	32914698	32914698	BRCA2	c.T6206	p.L2069	region_all	-	exon11	NM_000059
NC_000013.10	32914699	32914699	BRCA2	c.A6207	p.L2069	region_all	-	exon11	NM_000059
NC_000013.10	32914700	32914700	BRCA2	c.G6208	p.E2070	region_all	-	exon11	NM_000059
NC_000013.10	32914701	32914701	BRCA2	c.A6209	p.E2070	region_all	-	exon11	NM_000059
NC_000013.10	32914702	32914702	BRCA2	c.A6210	p.E2070	region_all	-	exon11	NM_000059
NC_000013.10	32914703	32914703	BRCA2	c.A6211	p.S2071	region_all	-	exon11	NM_000059
NC_000013.10	32914704	32914704	BRCA2	c.G6212	p.S2071	region_all	-	exon11	NM_000059
NC_000013.10	32914705	32914705	BRCA2	c.T6213	p.S2071	region_all	-	exon11	NM_000059
NC_000013.10	32914706	32914706	BRCA2	c.T6214	p.S2072	region_all	-	exon11	NM_000059
NC_000013.10	32914707	32914707	BRCA2	c.C6215	p.S2072	region_all	-	exon11	NM_000059
NC_000013.10	32914708	32914708	BRCA2	c.C6216	p.S2072	region_all	-	exon11	NM_000059
NC_000013.10	32914709	32914709	BRCA2	c.T6217	p.L2073	region_all	-	exon11	NM_000059
NC_000013.10	32914710	32914710	BRCA2	c.T6218	p.L2073	region_all	-	exon11	NM_000059
NC_000013.10	32914711	32914711	BRCA2	c.A6219	p.L2073	region_all	-	exon11	NM_000059
NC_000013.10	32914712	32914712	BRCA2	c.C6220	p.H2074	region_all	-	exon11	NM_000059
NC_000013.10	32914713	32914713	BRCA2	c.A6221	p.H2074	region_all	-	exon11	NM_000059
NC_000013.10	32914714	32914714	BRCA2	c.C6222	p.H2074	region_all	-	exon11	NM_000059
NC_000013.10	32914715	32914715	BRCA2	c.A6223	p.K2075	region_all	-	exon11	NM_000059
NC_000013.10	32914716	32914716	BRCA2	c.A6224	p.K2075	region_all	-	exon11	NM_000059
NC_000013.10	32914717	32914717	BRCA2	c.A6225	p.K2075	region_all	-	exon11	NM_000059
NC_000013.10	32914718	32914718	BRCA2	c.G6226	p.V2076	region_all	-	exon11	NM_000059
NC_000013.10	32914719	32914719	BRCA2	c.T6227	p.V2076	region_all	-	exon11	NM_000059
NC_000013.10	32914720	32914720	BRCA2	c.T6228	p.V2076	region_all	-	exon11	NM_000059
NC_000013.10	32914721	32914721	BRCA2	c.A6229	p.K2077	region_all	-	exon11	NM_000059
NC_000013.10	32914722	32914722	BRCA2	c.A6230	p.K2077	region_all	-	exon11	NM_000059
NC_000013.10	32914723	32914723	BRCA2	c.G6231	p.K2077	region_all	-	exon11	NM_000059
NC_000013.10	32914724	32914724	BRCA2	c.G6232	p.G2078	region_all	-	exon11	NM_000059
NC_000013.10	32914725	32914725	BRCA2	c.G6233	p.G2078	region_all	-	exon11	NM_000059
NC_000013.10	32914726	32914726	BRCA2	c.A6234	p.G2078	region_all	-	exon11	NM_000059
NC_000013.10	32914727	32914727	BRCA2	c.G6235	p.V2079	region_all	-	exon11	NM_000059
NC_000013.10	32914728	32914728	BRCA2	c.T6236	p.V2079	region_all	-	exon11	NM_000059
NC_000013.10	32914729	32914729	BRCA2	c.G6237	p.V2079	region_all	-	exon11	NM_000059
NC_000013.10	32914730	32914730	BRCA2	c.T6238	p.L2080	region_all	-	exon11	NM_000059
NC_000013.10	32914731	32914731	BRCA2	c.T6239	p.L2080	region_all	-	exon11	NM_000059
NC_000013.10	32914732	32914732	BRCA2	c.A6240	p.L2080	region_all	-	exon11	NM_000059
NC_000013.10	32914733	32914733	BRCA2	c.G6241	p.E2081	region_all	-	exon11	NM_000059
NC_000013.10	32914734	32914734	BRCA2	c.A6242	p.E2081	region_all	-	exon11	NM_000059
NC_000013.10	32914735	32914735	BRCA2	c.G6243	p.E2081	region_all	-	exon11	NM_000059
NC_000013.10	32914736	32914736	BRCA2	c.G6244	p.E2082	region_all	-	exon11	NM_000059
NC_000013.10	32914737	32914737	BRCA2	c.A6245	p.E2082	region_all	-	exon11	NM_000059
NC_000013.10	32914738	32914738	BRCA2	c.A6246	p.E2082	region_all	-	exon11	NM_000059
NC_000013.10	32914739	32914739	BRCA2	c.T6247	p.F2083	region_all	-	exon11	NM_000059
NC_000013.10	32914740	32914740	BRCA2	c.T6248	p.F2083	region_all	-	exon11	NM_000059
NC_000013.10	32914741	32914741	BRCA2	c.T6249	p.F2083	region_all	-	exon11	NM_000059
NC_000013.10	32914742	32914742	BRCA2	c.G6250	p.D2084	region_all	-	exon11	NM_000059
NC_000013.10	32914743	32914743	BRCA2	c.A6251	p.D2084	region_all	-	exon11	NM_000059
NC_000013.10	32914744	32914744	BRCA2	c.T6252	p.D2084	region_all	-	exon11	NM_000059
NC_000013.10	32914745	32914745	BRCA2	c.T6253	p.L2085	region_all	-	exon11	NM_000059
NC_000013.10	32914746	32914746	BRCA2	c.T6254	p.L2085	region_all	-	exon11	NM_000059
NC_000013.10	32914747	32914747	BRCA2	c.A6255	p.L2085	region_all	-	exon11	NM_000059
NC_000013.10	32914748	32914748	BRCA2	c.A6256	p.I2086	region_all	-	exon11	NM_000059
NC_000013.10	32914749	32914749	BRCA2	c.T6257	p.I2086	region_all	-	exon11	NM_000059
NC_000013.10	32914750	32914750	BRCA2	c.C6258	p.I2086	region_all	-	exon11	NM_000059
NC_000013.10	32914751	32914751	BRCA2	c.A6259	p.R2087	region_all	-	exon11	NM_000059
NC_000013.10	32914752	32914752	BRCA2	c.G6260	p.R2087	region_all	-	exon11	NM_000059
NC_000013.10	32914753	32914753	BRCA2	c.A6261	p.R2087	region_all	-	exon11	NM_000059
NC_000013.10	32914754	32914754	BRCA2	c.A6262	p.T2088	region_all	-	exon11	NM_000059
NC_000013.10	32914755	32914755	BRCA2	c.C6263	p.T2088	region_all	-	exon11	NM_000059
NC_000013.10	32914756	32914756	BRCA2	c.T6264	p.T2088	region_all	-	exon11	NM_000059
NC_000013.10	32914757	32914757	BRCA2	c.G6265	p.E2089	region_all	-	exon11	NM_000059
NC_000013.10	32914758	32914758	BRCA2	c.A6266	p.E2089	region_all	-	exon11	NM_000059
NC_000013.10	32914759	32914759	BRCA2	c.G6267	p.E2089	region_all	-	exon11	NM_000059
NC_000013.10	32914760	32914760	BRCA2	c.C6268	p.H2090	region_all	-	exon11	NM_000059
NC_000013.10	32914761	32914761	BRCA2	c.A6269	p.H2090	region_all	-	exon11	NM_000059
NC_000013.10	32914762	32914762	BRCA2	c.T6270	p.H2090	region_all	-	exon11	NM_000059
NC_000013.10	32914763	32914763	BRCA2	c.A6271	p.S2091	region_all	-	exon11	NM_000059
NC_000013.10	32914764	32914764	BRCA2	c.G6272	p.S2091	region_all	-	exon11	NM_000059
NC_000013.10	32914765	32914765	BRCA2	c.T6273	p.S2091	region_all	-	exon11	NM_000059
NC_000013.10	32914766	32914766	BRCA2	c.C6274	p.L2092	region_all	-	exon11	NM_000059
NC_000013.10	32914767	32914767	BRCA2	c.T6275	p.L2092	region_all	-	exon11	NM_000059
NC_000013.10	32914768	32914768	BRCA2	c.T6276	p.L2092	region_all	-	exon11	NM_000059
NC_000013.10	32914769	32914769	BRCA2	c.C6277	p.H2093	region_all	-	exon11	NM_000059
NC_000013.10	32914770	32914770	BRCA2	c.A6278	p.H2093	region_all	-	exon11	NM_000059
NC_000013.10	32914771	32914771	BRCA2	c.C6279	p.H2093	region_all	-	exon11	NM_000059
NC_000013.10	32914772	32914772	BRCA2	c.T6280	p.Y2094	region_all	-	exon11	NM_000059
NC_000013.10	32914773	32914773	BRCA2	c.A6281	p.Y2094	region_all	-	exon11	NM_000059
NC_000013.10	32914774	32914774	BRCA2	c.T6282	p.Y2094	region_all	-	exon11	NM_000059
NC_000013.10	32914775	32914775	BRCA2	c.T6283	p.S2095	region_all	-	exon11	NM_000059
NC_000013.10	32914776	32914776	BRCA2	c.C6284	p.S2095	region_all	-	exon11	NM_000059
NC_000013.10	32914777	32914777	BRCA2	c.A6285	p.S2095	region_all	-	exon11	NM_000059
NC_000013.10	32914778	32914778	BRCA2	c.C6286	p.P2096	region_all	-	exon11	NM_000059
NC_000013.10	32914779	32914779	BRCA2	c.C6287	p.P2096	region_all	-	exon11	NM_000059
NC_000013.10	32914780	32914780	BRCA2	c.T6288	p.P2096	region_all	-	exon11	NM_000059
NC_000013.10	32914781	32914781	BRCA2	c.A6289	p.T2097	region_all	-	exon11	NM_000059
NC_000013.10	32914782	32914782	BRCA2	c.C6290	p.T2097	region_all	-	exon11	NM_000059
NC_000013.10	32914783	32914783	BRCA2	c.G6291	p.T2097	region_all	-	exon11	NM_000059
NC_000013.10	32914784	32914784	BRCA2	c.T6292	p.S2098	region_all	-	exon11	NM_000059
NC_000013.10	32914785	32914785	BRCA2	c.C6293	p.S2098	region_all	-	exon11	NM_000059
NC_000013.10	32914786	32914786	BRCA2	c.T6294	p.S2098	region_all	-	exon11	NM_000059
NC_000013.10	32914787	32914787	BRCA2	c.A6295	p.R2099	region_all	-	exon11	NM_000059
NC_000013.10	32914788	32914788	BRCA2	c.G6296	p.R2099	region_all	-	exon11	NM_000059
NC_000013.10	32914789	32914789	BRCA2	c.A6297	p.R2099	region_all	-	exon11	NM_000059
NC_000013.10	32914790	32914790	BRCA2	c.C6298	p.Q2100	region_all	-	exon11	NM_000059
NC_000013.10	32914791	32914791	BRCA2	c.A6299	p.Q2100	region_all	-	exon11	NM_000059
NC_000013.10	32914792	32914792	BRCA2	c.A6300	p.Q2100	region_all	-	exon11	NM_000059
NC_000013.10	32914793	32914793	BRCA2	c.A6301	p.N2101	region_all	-	exon11	NM_000059
NC_000013.10	32914794	32914794	BRCA2	c.A6302	p.N2101	region_all	-	exon11	NM_000059
NC_000013.10	32914795	32914795	BRCA2	c.T6303	p.N2101	region_all	-	exon11	NM_000059
NC_000013.10	32914796	32914796	BRCA2	c.G6304	p.V2102	region_all	-	exon11	NM_000059
NC_000013.10	32914797	32914797	BRCA2	c.T6305	p.V2102	region_all	-	exon11	NM_000059
NC_000013.10	32914798	32914798	BRCA2	c.A6306	p.V2102	region_all	-	exon11	NM_000059
NC_000013.10	32914799	32914799	BRCA2	c.T6307	p.S2103	region_all	-	exon11	NM_000059
NC_000013.10	32914800	32914800	BRCA2	c.C6308	p.S2103	region_all	-	exon11	NM_000059
NC_000013.10	32914801	32914801	BRCA2	c.A6309	p.S2103	region_all	-	exon11	NM_000059
NC_000013.10	32914802	32914802	BRCA2	c.A6310	p.K2104	region_all	-	exon11	NM_000059
NC_000013.10	32914803	32914803	BRCA2	c.A6311	p.K2104	region_all	-	exon11	NM_000059
NC_000013.10	32914804	32914804	BRCA2	c.A6312	p.K2104	region_all	-	exon11	NM_000059
NC_000013.10	32914805	32914805	BRCA2	c.A6313	p.I2105	region_all	-	exon11	NM_000059
NC_000013.10	32914806	32914806	BRCA2	c.T6314	p.I2105	region_all	-	exon11	NM_000059
NC_000013.10	32914807	32914807	BRCA2	c.A6315	p.I2105	region_all	-	exon11	NM_000059
NC_000013.10	32914808	32914808	BRCA2	c.C6316	p.L2106	region_all	-	exon11	NM_000059
NC_000013.10	32914809	32914809	BRCA2	c.T6317	p.L2106	region_all	-	exon11	NM_000059
NC_000013.10	32914810	32914810	BRCA2	c.T6318	p.L2106	region_all	-	exon11	NM_000059
NC_000013.10	32914811	32914811	BRCA2	c.C6319	p.P2107	region_all	-	exon11	NM_000059
NC_000013.10	32914812	32914812	BRCA2	c.C6320	p.P2107	region_all	-	exon11	NM_000059
NC_000013.10	32914813	32914813	BRCA2	c.T6321	p.P2107	region_all	-	exon11	NM_000059
NC_000013.10	32914814	32914814	BRCA2	c.C6322	p.R2108	region_all	-	exon11	NM_000059
NC_000013.10	32914815	32914815	BRCA2	c.G6323	p.R2108	region_all	-	exon11	NM_000059
NC_000013.10	32914816	32914816	BRCA2	c.T6324	p.R2108	region_all	-	exon11	NM_000059
NC_000013.10	32914817	32914817	BRCA2	c.G6325	p.V2109	region_all	-	exon11	NM_000059
NC_000013.10	32914818	32914818	BRCA2	c.T6326	p.V2109	region_all	-	exon11	NM_000059
NC_000013.10	32914819	32914819	BRCA2	c.T6327	p.V2109	region_all	-	exon11	NM_000059
NC_000013.10	32914820	32914820	BRCA2	c.G6328	p.D2110	region_all	-	exon11	NM_000059
NC_000013.10	32914821	32914821	BRCA2	c.A6329	p.D2110	region_all	-	exon11	NM_000059
NC_000013.10	32914822	32914822	BRCA2	c.T6330	p.D2110	region_all	-	exon11	NM_000059
NC_000013.10	32914823	32914823	BRCA2	c.A6331	p.K2111	region_all	-	exon11	NM_000059
NC_000013.10	32914824	32914824	BRCA2	c.A6332	p.K2111	region_all	-	exon11	NM_000059
NC_000013.10	32914825	32914825	BRCA2	c.G6333	p.K2111	region_all	-	exon11	NM_000059
NC_000013.10	32914826	32914826	BRCA2	c.A6334	p.R2112	region_all	-	exon11	NM_000059
NC_000013.10	32914827	32914827	BRCA2	c.G6335	p.R2112	region_all	-	exon11	NM_000059
NC_000013.10	32914828	32914828	BRCA2	c.A6336	p.R2112	region_all	-	exon11	NM_000059
NC_000013.10	32914829	32914829	BRCA2	c.A6337	p.N2113	region_all	-	exon11	NM_000059
NC_000013.10	32914830	32914830	BRCA2	c.A6338	p.N2113	region_all	-	exon11	NM_000059
NC_000013.10	32914831	32914831	BRCA2	c.C6339	p.N2113	region_all	-	exon11	NM_000059
NC_000013.10	32914832	32914832	BRCA2	c.C6340	p.P2114	region_all	-	exon11	NM_000059
NC_000013.10	32914833	32914833	BRCA2	c.C6341	p.P2114	region_all	-	exon11	NM_000059
NC_000013.10	32914834	32914834	BRCA2	c.A6342	p.P2114	region_all	-	exon11	NM_000059
NC_000013.10	32914835	32914835	BRCA2	c.G6343	p.E2115	region_all	-	exon11	NM_000059
NC_000013.10	32914836	32914836	BRCA2	c.A6344	p.E2115	region_all	-	exon11	NM_000059
NC_000013.10	32914837	32914837	BRCA2	c.G6345	p.E2115	region_all	-	exon11	NM_000059
NC_000013.10	32914838	32914838	BRCA2	c.C6346	p.H2116	region_all	-	exon11	NM_000059
NC_000013.10	32914839	32914839	BRCA2	c.A6347	p.H2116	region_all	-	exon11	NM_000059
NC_000013.10	32914840	32914840	BRCA2	c.C6348	p.H2116	region_all	-	exon11	NM_000059
NC_000013.10	32914841	32914841	BRCA2	c.T6349	p.C2117	region_all	-	exon11	NM_000059
NC_000013.10	32914842	32914842	BRCA2	c.G6350	p.C2117	region_all	-	exon11	NM_000059
NC_000013.10	32914843	32914843	BRCA2	c.T6351	p.C2117	region_all	-	exon11	NM_000059
NC_000013.10	32914844	32914844	BRCA2	c.G6352	p.V2118	region_all	-	exon11	NM_000059
NC_000013.10	32914845	32914845	BRCA2	c.T6353	p.V2118	region_all	-	exon11	NM_000059
NC_000013.10	32914846	32914846	BRCA2	c.A6354	p.V2118	region_all	-	exon11	NM_000059
NC_000013.10	32914847	32914847	BRCA2	c.A6355	p.N2119	region_all	-	exon11	NM_000059
NC_000013.10	32914848	32914848	BRCA2	c.A6356	p.N2119	region_all	-	exon11	NM_000059
NC_000013.10	32914849	32914849	BRCA2	c.C6357	p.N2119	region_all	-	exon11	NM_000059
NC_000013.10	32914850	32914850	BRCA2	c.T6358	p.S2120	region_all	-	exon11	NM_000059
NC_000013.10	32914851	32914851	BRCA2	c.C6359	p.S2120	region_all	-	exon11	NM_000059
NC_000013.10	32914852	32914852	BRCA2	c.A6360	p.S2120	region_all	-	exon11	NM_000059
NC_000013.10	32914853	32914853	BRCA2	c.G6361	p.E2121	region_all	-	exon11	NM_000059
NC_000013.10	32914854	32914854	BRCA2	c.A6362	p.E2121	region_all	-	exon11	NM_000059
NC_000013.10	32914855	32914855	BRCA2	c.A6363	p.E2121	region_all	-	exon11	NM_000059
NC_000013.10	32914856	32914856	BRCA2	c.A6364	p.M2122	region_all	-	exon11	NM_000059
NC_000013.10	32914857	32914857	BRCA2	c.T6365	p.M2122	region_all	-	exon11	NM_000059
NC_000013.10	32914858	32914858	BRCA2	c.G6366	p.M2122	region_all	-	exon11	NM_000059
NC_000013.10	32914859	32914859	BRCA2	c.G6367	p.E2123	region_all	-	exon11	NM_000059
NC_000013.10	32914860	32914860	BRCA2	c.A6368	p.E2123	region_all	-	exon11	NM_000059
NC_000013.10	32914861	32914861	BRCA2	c.A6369	p.E2123	region_all	-	exon11	NM_000059
NC_000013.10	32914862	32914862	BRCA2	c.A6370	p.K2124	region_all	-	exon11	NM_000059
NC_000013.10	32914863	32914863	BRCA2	c.A6371	p.K2124	region_all	-	exon11	NM_000059
NC_000013.10	32914864	32914864	BRCA2	c.A6372	p.K2124	region_all	-	exon11	NM_000059
NC_000013.10	32914865	32914865	BRCA2	c.A6373	p.T2125	region_all	-	exon11	NM_000059
NC_000013.10	32914866	32914866	BRCA2	c.C6374	p.T2125	region_all	-	exon11	NM_000059
NC_000013.10	32914867	32914867	BRCA2	c.C6375	p.T2125	region_all	-	exon11	NM_000059
NC_000013.10	32914868	32914868	BRCA2	c.T6376	p.C2126	region_all	-	exon11	NM_000059
NC_000013.10	32914869	32914869	BRCA2	c.G6377	p.C2126	region_all	-	exon11	NM_000059
NC_000013.10	32914870	32914870	BRCA2	c.C6378	p.C2126	region_all	-	exon11	NM_000059
NC_000013.10	32914871	32914871	BRCA2	c.A6379	p.S2127	region_all	-	exon11	NM_000059
NC_000013.10	32914872	32914872	BRCA2	c.G6380	p.S2127	region_all	-	exon11	NM_000059
NC_000013.10	32914873	32914873	BRCA2	c.T6381	p.S2127	region_all	-	exon11	NM_000059
NC_000013.10	32914874	32914874	BRCA2	c.A6382	p.K2128	region_all	-	exon11	NM_000059
NC_000013.10	32914875	32914875	BRCA2	c.A6383	p.K2128	region_all	-	exon11	NM_000059
NC_000013.10	32914876	32914876	BRCA2	c.A6384	p.K2128	region_all	-	exon11	NM_000059
NC_000013.10	32914877	32914877	BRCA2	c.G6385	p.E2129	region_all	-	exon11	NM_000059
NC_000013.10	32914878	32914878	BRCA2	c.A6386	p.E2129	region_all	-	exon11	NM_000059
NC_000013.10	32914879	32914879	BRCA2	c.A6387	p.E2129	region_all	-	exon11	NM_000059
NC_000013.10	32914880	32914880	BRCA2	c.T6388	p.F2130	region_all	-	exon11	NM_000059
NC_000013.10	32914881	32914881	BRCA2	c.T6389	p.F2130	region_all	-	exon11	NM_000059
NC_000013.10	32914882	32914882	BRCA2	c.T6390	p.F2130	region_all	-	exon11	NM_000059
NC_000013.10	32914883	32914883	BRCA2	c.A6391	p.K2131	region_all	-	exon11	NM_000059
NC_000013.10	32914884	32914884	BRCA2	c.A6392	p.K2131	region_all	-	exon11	NM_000059
NC_000013.10	32914885	32914885	BRCA2	c.A6393	p.K2131	region_all	-	exon11	NM_000059
