#Chr	Start	End	Gene	CDS_mutation_syntax	AA_mutation_syntax	Report	comment	Exon	Accession_number
NC_000007.13	140481476	140481476	BRAF	c.G1332	p.R444	region	-	exon11	NM_004333
NC_000007.13	140481477	140481477	BRAF	c.G1331	p.R444	region	-	exon11	NM_004333
NC_000007.13	140481478	140481478	BRAF	c.C1330	p.R444	region	-	exon11	NM_004333
NC_000011.9	533873	533873	HRAS	c.G183	p.Q61	hotspot	-	exon3	NM_001130442
NC_000011.9	533874	533874	HRAS	c.A182	p.Q61	hotspot	-	exon3	NM_001130442
NC_000011.9	533875	533875	HRAS	c.C181	p.Q61	hotspot	-	exon3	NM_001130442
NC_000011.9	534289	534289	HRAS	c.G34	p.G12	hotspot	-	exon3	NM_001130442
NC_000011.9	534288	534288	HRAS	c.G35	p.G12	hotspot	-	exon3	NM_001130442
NC_000011.9	534286	534286	HRAS	c.G37	p.G13	hotspot	-	exon3	NM_001130442
NC_000011.9	534285	534285	HRAS	c.G38	p.G13	hotspot	-	exon3	NM_001130442
